1127451;35.70177;65.23055
1127547;32.07275;64.8359
1127604;33.1396;67.44046
1127628;35.84972;66.43694
1127664;35.248;63.0044
1127667;34.40744;70.63937
1127768;36.26468;68.01551
1128186;35.31999;67.63387
1128239;30.15;62.6
1128265;37.12604;69.83045
1128310;34.79951;62.13917
1128565;33.52234;68.6264
1128954;36.91939;65.0649
1129013;34.06183;66.27801
1129077;35.68747;64.29318
1129516;37.41853;66.04358
1129555;34.55402;70.24292
1129636;37.03999;66.78891
1129648;37.21959;68.7802
1129678;34.94023;61.77589
1129680;33.19801;68.10798
1129867;34.98735;63.12891
1129928;38.04119;70.47298
1129932;32.61591;63.66681
1130065;35.54729;65.5676
1130131;32.10575;66.90833
1130132;34.64921;70.5914
1130233;34.8085;63.43003
1130469;35.42064;70.92261
1130490;35.94458;68.71512
1130497;33.99529;69.02274
1130981;35.76664;65.76486
1130997;31.5572;65.4343
1131045;33.68956;64.8531
1131162;34.38795;67.02327
1131316;34.58787;68.95091
1131389;32.90029;68.79627
1131406;34.36972;63.17639
1131462;32.92775;66.63253
1131479;32.9515;69.1828
1131591;38.4435;70.80413
1131625;34.61341;70.76498
1131649;32.40315;64.46959
1131833;33.72178;66.13023
1132034;34.73414;66.95292
1132046;32.5723;66.77403
1132127;35.62398;70.00511
1132172;33.89793;67.95652
1132336;35.21995;71.52284
1132344;34.76009;71.04738
1132465;33.18934;69.27179
1132495;36.0649;69.13343
1132550;31.64286;64.23982
1132604;32.44565;64.74486
1132770;35.58408;63.32886
1132807;32.82009;67.76934
1133105;34.21422;69.10026
1133154;32.17635;66.51271
1133270;34.74999;69.11899
1133279;34.22037;68.31259
1133310;30.43624;61.8383
1133453;35.92139;64.78361
1133456;33.64916;69.7812
1133544;37.0279;66.12817
1133574;34.67139;70.20944
1133616;36.70904;67.11087
1133657;38.40856;71.03839
1133689;33.24001;68.8663
1133749;36.81665;70.10211
1133856;36.99252;66.29654
1133987;35.28403;70.17017
1134074;34.24494;69.9968
1134720;31.59382;64.37161
1134724;31.71382;61.62272
1134762;35.48936;66.66409
1134887;34.50141;66.27997
1135158;33.29565;61.95221
1135427;31.46404;62.69955
1135514;34.10319;70.46073
1135625;34.8711;62.54762
1135656;36.02866;70.77258
1135689;36.72895;68.857
1135960;33.99916;69.21582
1135980;32.68567;68.23801
1136235;37.06588;69.42126
1136250;36.82881;65.62432
1136354;37.88965;70.21875
1136414;33.4948;70.00605
1136442;31.56267;66.5814
1136469;33.33951;69.92041
1136575;36.69736;67.69826
1136604;35.17835;67.68758
1136723;35.58908;68.90093
1136737;35.42898;69.73482
1136863;31.52919;62.79055
1137079;30.5488;63.7888
1137121;36.62587;69.53695
1137147;37.00108;65.22392
1137148;36.95127;72.318
1137160;36.86279;66.16656
1137168;36.68304;69.11279
1137247;37.5275;65.75833
1137359;32.8385;67.07377
1137548;34.24088;70.18274
1137745;31.62519;65.05511
1137807;34.48108;62.5863
1138321;34.9536;70.77897
1138336;31.61332;65.71013
1138590;33.83676;68.40233
1138636;34.78371;69.15001
1138657;36.77226;69.94489
1138714;33.20357;65.47311
1138801;34.12819;70.71828
1138958;34.52813;69.17233
1139085;36.86477;70.83421
1139335;35.06361;64.14917
1139500;32.76315;68.39722
1139683;34.4708;68.65438
1139715;34.42647;70.45153
1139807;35.11833;69.23778
1139967;31.98303;67.33558
1140026;34.34817;62.19967
1140341;35.10922;69.43341
1140433;37.05643;70.40061
1140435;34.28665;70.37247
1140605;34.21223;62.21235
1140614;34.35822;70.76264
1140623;32.50989;68.85598
1140919;32.72692;67.63696
1140970;34.3448;61.49321
1141089;35.73062;63.78264
1141098;36.5222;70.79063
1141269;33.55391;68.42096
1141540;31.82089;64.57005
1141857;33.59744;69.22592
1142170;37.11664;70.58002
1142171;36.82091;66.45921
1142172;36.29111;64.86222
1142234;33.78529;63.24735
1142239;36.57288;69.85783
1142264;32.37451;62.11638
1142330;34.83268;69.07756
1142404;34.66667;61.06667
1142517;34.30157;62.2465
1142545;37.18897;68.93644
1142738;35.60918;68.68473
1142758;34.55132;65.79302
1142761;34.9504;70.07102
1142776;36.98821;66.82069
1142777;36.43259;64.92071
1142852;32.14237;61.4469
1142964;35.56277;67.82191
1143255;32.43205;65.63484
1143477;35.95806;67.27998
1143529;35.69031;69.31511
1143548;34.74767;69.04784
1143630;36.66319;66.99339
1143782;33.28159;69.58531
1143814;37.1539;69.4435
1143816;33.02978;63.8395
1143838;37.13333;69.16667
1143874;35.97744;65.37828
1143901;31.13231;64.1934
1144040;37.38414;69.45294
1144121;36.86667;70.38333
1144166;34.99249;71.41935
1144185;34.79095;69.47504
1144559;35.90617;68.48869
1144905;34.69246;70.92688
1144942;35.41674;65.98234
1145007;34.34731;63.73966
1145124;32.01583;65.10721
1145128;36.67818;66.80325
1145348;33.79712;68.93749
1145352;35.01361;69.17139
1145364;36.69132;68.79093
1145417;33.83003;69.9192
1145511;33.80298;69.81671
1145605;34.34099;69.4377
1145607;36.91112;71.0688
1145799;33.55267;68.29828
1145866;34.24475;62.19165
1145897;37.39773;69.81464
1145904;34.51952;65.25093
1146336;34.87706;68.0879
1146576;35.84026;65.2309
1146694;35.39205;68.22317
1146822;34.24749;70.87218
1146911;36.22242;69.15037
1146979;35.67283;71.34339
1147066;33.96744;68.9492
1147118;35.63348;69.26019
1147242;34.82156;67.82734
1147290;36.75635;66.8972
1147489;37.00254;70.90664
1147511;34.49376;69.27427
1147540;36.13068;68.70829
1147851;34.17355;69.64573
1148106;37.08571;69.47958
1148114;31.73506;67.3574
1148205;35.03333;71.35809
1148268;36.68333;71.53333
1148311;34.87311;71.14697
1148560;36.905;66.18341
1148658;36.95293;65.12376
1148695;35.23251;69.37719
1148709;32.7587;61.65397
1148792;30.21144;66.04765
1148863;35.84616;64.53074
1148893;33.4362;70.06711
1148911;34.83529;70.3593
1148939;33.94253;69.71908
1149049;33.05195;68.65
1149052;30.43206;63.29802
1149107;34.8965;69.72049
1149348;34.20011;70.27806
1149371;36.66172;69.35095
1149379;33.64573;62.26959
1149550;35.08796;63.0678
1348242;33.92232;65.93398
1349513;34.95076;69.2287
1349709;34.8529;69.17062
1349845;34.78764;69.05878
1349934;34.68474;69.02863
1349969;34.59972;69.25993
1422873;35.99474;68.05081
1423264;35.22156;69.21397
1423451;35.05352;69.25654
1427089;37.21528;67.63972
1429434;35.31292;69.51519
1429499;35.01468;69.59934
1429521;35.2973;69.68125
1434016;32.79331;69.0866
1435007;33.15806;69.31278
1437312;32.28991;61.52194
1437517;32.85355;68.44971
1448087;33.38278;66.27233
1451863;34.91914;71.09863
1452109;34.96597;71.2746
1453103;34.41204;70.29634
1453777;31.66144;65.66098
1454590;34.58469;68.95524
1455430;34.92891;68.46273
1456960;34.39561;68.86618
1459933;34.15599;64.78566
1464552;36.83006;65.04299
1464922;35.61794;69.47134
1465349;36.02634;66.83799
1467349;36.61922;69.62805
1467433;37.52845;70.4482
1467505;37.59233;70.55814
1467976;36.52115;68.89985
1468514;37.47355;70.61617
1469237;34.39951;69.16705
1469706;34.12583;70.70778
1474140;34.99015;70.91302
1476203;32.97704;69.37308
8534261;33.17568;68.73045
8534687;33.67067;69.32983
12572007;31.54576;62.73484
3576022;17.12096;-61.84329
3576050;17.11337;-61.81962
3576057;17.11667;-61.8
3576074;17.09682;-61.77046
3576144;17.04141;-61.79052
3576260;17.02741;-61.78136
3576311;17.6394;-61.82437
3576361;17.06565;-61.87466
3576397;17.06671;-61.79303
3573364;18.17191;-63.14941
3573374;18.21704;-63.05783
3573375;18.20799;-63.04178
3573378;18.215;-63.02238
3573380;18.22026;-63.04607
3573385;18.19201;-63.08779
3573407;18.20118;-63.08998
3573418;18.22919;-63.04401
3573420;18.20542;-63.07847
3573456;18.25601;-63.0102
3573466;18.19939;-63.0665
3573473;18.23333;-63
3573496;18.17648;-63.09375
11205445;18.22104;-63.01329
363200;39.72833;20.05444
363243;39.87534;20.00477
363285;39.91028;20.09222
363288;39.73278;20.19528
363298;39.78917;20.12194
363320;39.65889;20.18139
363341;39.90778;20.35833
363363;39.90639;20.05833
363380;39.83611;20.16861
363383;39.95111;20.09778
363409;39.85861;20.07917
781061;40.89139;20.68139
781110;41.50222;20.36056
781127;40.98083;20.28083
781132;42.05056;20.5525
781139;41.87611;20.32
781144;41.80667;20.33611
781158;41.45472;20.02556
781176;40.79694;20.77694
781182;40.63306;20.58889
781185;40.61194;20.69028
781212;40.525;20.5825
781213;40.20472;20.25944
781250;40.62889;20.05389
781260;40.00667;20.00889
781269;40.50722;20.13472
781280;40.95472;20.46222
781326;41.90833;20.34694
781335;40.96333;20.63917
781343;40.83417;20.11194
781376;41.02472;20.07833
781379;41.41111;20.53556
781382;40.91333;20.55306
781405;40.37722;20.21333
781415;41.69083;20.42167
781443;40.29583;20.01917
781468;41.99222;20.34417
781472;40.88472;20.09944
781481;40.37528;20.15472
781487;41.57694;20.05139
781506;41.00528;20.42306
781521;41.33722;20.47
781563;41.80111;20.40833
781578;40.10722;20.36639
781580;40.77611;20.24056
781599;41.0975;20.14833
781601;41.53;20.42361
781621;42.04056;20.43417
781664;41.98;20.60583
781667;41.05194;20.05333
781690;41.92611;20.18833
781699;42.10417;20.23833
781740;41.6275;20.27917
781763;40.10528;20.22944
781778;41.68361;20.01917
781795;41.09028;20.57639
781862;41.08389;20.43806
781877;40.1175;20.19972
781886;40.76333;20.00972
781903;42.09333;20.09056
781919;41.06667;20.53528
781920;41.07306;20.54889
781924;40.98611;20.5025
781927;40.69417;20.94028
781951;40.48833;20.37333
781962;40.94194;20.29861
781974;41.13333;20.25833
781979;40.61222;20.09806
781986;40.72583;20.8375
781988;40.9025;20.6525
782035;40.88111;20.18278
782037;40.785;20.70611
782048;40.19944;20.40611
782049;40.20944;20.41833
782061;41.685;20.42889
782070;40.23361;20.35167
782117;41.43083;20.45556
782131;41.83333;20.08333
782140;41.28472;20.21194
782155;40.13333;20.16667
782163;40.76139;20.69833
782169;40.16667;20.04833
782248;40.92694;20.00361
782250;40.42556;20.67444
782253;40.56028;20.74028
782270;40.50917;20.92833
782321;41.65417;20.46528
782337;40.60333;20.80306
782355;41.4;20.2
782372;41.58889;20.48306
782393;40.70583;20.69972
782423;41.68861;20.11028
782443;41.28917;20.32361
782464;42.34139;20.10861
782498;41.6275;20.08528
782500;40.78667;20.90222
782519;41.17944;20.315
782522;40.70444;20.70861
782523;40.03111;20.26306
782535;40.15139;20.59722
782544;40.53694;20.31333
782560;40.76667;20.39139
782576;40.60222;20.5125
782582;40.04667;20.1475
782611;41.20083;20.15222
782612;41.14056;20.14611
782622;40.78889;20.18889
782632;41.77972;20.08361
782658;40.86778;20.36361
782661;42.07694;20.42194
782672;41.81194;20.05889
782685;42.19694;20.41333
782756;40.61861;20.78083
782771;42.07806;20.34194
782791;40.80556;20.25111
782806;41.50694;20.08667
782807;40.94611;20.00972
782843;40.31306;20.18944
782856;41.72944;20.37722
782868;40.12167;20.0275
782906;41.83889;20.36667
782953;42.1875;20.0025
782963;41.15667;20.39722
782980;40.60833;20.91417
783059;40.86972;20.18444
783086;41.14556;20.24
783111;42.2475;20.38028
783135;41.53444;20.45
783148;40.07583;20.13889
783156;41.0225;20.18889
783158;42.11806;20.43583
783163;41.04306;20.02972
783170;41.93778;20.01111
783205;41.67972;20.33139
783207;41.80611;20.23194
783210;41.76056;20.34111
783212;41.52194;20.28222
783214;42.06222;20.01667
783231;40.36889;20.42444
783247;42.26056;20.01694
783254;42.16694;20.35083
783259;40.33778;20.67889
783263;41.1125;20.08222
783300;40.58333;20.79222
783343;40.65139;20.81361
783370;41.67361;20.05833
783384;40.62917;20.25111
783408;40.50417;20.22722
783412;40.4175;20.55028
783446;40.85139;20.725
783450;40.42056;20.26056
783461;40.11806;20.54083
783469;41.87833;20.50472
783479;40.445;20.00472
783489;41.87861;20.42194
783493;41.61028;20.00889
783508;41.49167;20.22194
783519;42.32639;20.07639
783560;41.105;20.0225
783590;41.86139;20
783593;42.16056;20.19194
783606;40.6275;20.99
783611;41.99472;20.4125
783629;40.84583;20.65722
783669;40.27778;20.61833
783695;40.41667;20.13444
783734;41.91306;20.28833
783739;41.73583;20.32417
829569;42.31;20.20278
832209;41.19694;20.33556
834294;41.19639;20.05972
865079;40.71806;20.43806
865098;40.57111;20.15
865202;40.27917;20.2725
2525810;39.99222;19.91389
2595331;39.76889;19.99972
3183625;40.70917;19.64972
3183646;41.70778;19.68917
3183653;41.38944;19.8275
3183658;41.42972;19.93028
3183684;41.34444;19.5475
3183691;42.02806;19.54778
3183700;40.20972;19.69083
3183708;41.39083;19.655
3183719;40.4686;19.48318
3183765;41.87833;19.40556
3183780;40.70167;19.93222
3183791;41.29917;19.74417
3183809;40.69722;19.98028
3183814;40.76889;19.87778
3183820;41.87528;19.79472
3183824;41.68278;19.89333
3183865;40.76306;19.43278
3183875;41.3275;19.81889
3183881;41.5475;19.67778
3183907;41.04;19.61417
3183928;40.79361;19.88028
3183936;41.18;19.5425
3183945;41.38056;19.53778
3183959;40.75111;19.7375
3183966;40.71722;19.91778
3184021;41.06889;19.69944
3184081;42.06828;19.51258
3184099;41.34556;19.56722
3184101;41.02417;19.81611
3184129;41.69083;19.65333
3184136;41.81361;19.59389
3184143;41.18333;19.53333
3184167;40.99861;19.94778
3184172;42.29944;19.805
3184177;40.39639;19.72972
3184191;41.63528;19.755
3184193;42.45139;19.89167
3184197;40.53056;19.63583
3184220;40.80591;19.7516
3184230;40.67083;19.69833
3184238;41.77444;19.78611
3184252;41.07639;19.66528
3184264;41.7675;19.87556
3184271;41.32278;19.51028
3184276;40.96778;19.82111
3184283;42.04444;19.97056
3184290;40.7375;19.70222
3184316;40.88639;19.51139
3184362;42.05306;19.83722
3184374;42.08972;19.895
3184388;42.04444;19.89972
3184397;40.21333;19.94472
3184408;41.42722;19.67278
3184417;40.78028;19.84417
3184420;40.69917;19.57444
3184429;40.76713;19.78608
3184471;41.2175;19.69611
3184474;41.25306;19.85306
3184484;41.05;19.79917
3184487;40.77889;19.92306
3184497;41.04611;19.75111
3184517;40.64278;19.65083
3184518;40.68333;19.61944
3184528;41.35389;19.80667
3184538;41.05167;19.96083
3184562;41.05472;19.8375
3184568;40.74389;19.93528
3184575;40.32528;19.47139
3184588;40.625;19.46694
3184594;41.44417;19.74833
3184600;42.24444;19.75806
3184606;40.64444;19.7925
3184611;41.26389;19.65583
3184676;40.75972;19.90417
3184702;41.68389;19.71556
3184743;40.35167;19.98028
3184755;40.75361;19.57944
3184801;41.42861;19.59306
3184806;41.5775;19.69222
3184808;41.37917;19.6075
3184841;40.79167;19.92889
3184855;41.1275;19.57389
3184862;40.94194;19.705
3184887;40.44278;19.95444
3184930;40.83444;19.55222
3184935;41.78361;19.64361
3184945;40.67611;19.48972
3184969;42.29472;19.93167
3184973;41.11444;19.60972
3184985;40.75472;19.94806
3185012;41.63556;19.71306
3185015;40.47333;19.76639
3185017;40.78389;19.78667
3185031;40.7175;19.74556
3185044;40.72667;19.68667
3185060;40.80028;19.91667
3185063;42.03972;19.52528
3185069;41.10056;19.5275
3185077;40.87194;19.68083
3185082;41.50917;19.79278
3185087;41.21556;19.97139
3185102;40.43861;19.84444
3185107;40.83083;19.90056
3185113;40.38944;19.60222
3185133;42.21361;19.43639
3185140;41.58167;19.98556
3185144;40.82417;19.60389
3185148;41.78667;19.67611
3185211;41.18556;19.55694
3185218;41.40306;19.51806
3185223;42.3525;19.48917
3185234;41.34972;19.71028
3185246;41.06306;19.71611
3185251;40.92194;19.71778
3185270;41.38167;19.76028
3185289;41.84889;19.68694
3185290;41.41806;19.82139
3185302;40.59;19.77833
3185315;40.91417;19.88944
3185320;41.89333;19.89861
3185351;41.54528;19.6
3185363;40.97167;19.78972
3185370;42.36194;19.44417
3185377;40.10167;19.74472
3185381;41.18028;19.60694
3185386;40.56194;19.73583
3185389;40.82028;19.89694
3185398;41.48278;19.69972
3185412;41.95306;19.63778
3185426;41.53611;19.99083
3185431;42.045;19.57472
3185449;42.15917;19.51889
3185465;40.55194;19.77833
3185469;40.92944;19.9475
3185487;40.88806;19.58583
3185491;41.15194;19.96361
3185494;40.95306;19.58083
3185497;41.09056;19.62472
3185507;40.80951;19.78419
3185514;40.81194;19.9475
3185527;40.96778;19.68528
3185567;41.02556;19.72389
3185580;41.33306;19.57806
3185614;40.83694;19.92611
3185637;41.65028;19.62
3185638;41.47833;19.71778
3185648;40.5;19.81667
3185652;40.65583;19.5025
3185664;40.86722;19.78528
3185670;40.71667;19.56667
3185672;40.72389;19.55611
3185689;41.30556;19.86694
3185707;40.73194;19.95278
3185728;41.32355;19.45469
3185746;40.72111;19.99333
3185766;40.79183;19.7685
3185767;40.60056;19.70083
3185797;40.99667;19.52944
3185803;40.15139;19.63889
3185815;40.74556;19.49389
3185823;42.01;19.62472
3185843;41.39361;19.91583
3185846;41.99167;19.41056
3185847;41.91556;19.60444
3185860;40.73028;19.79056
3185862;41.50944;19.84583
3185897;41.03167;19.97583
3185925;40.60333;19.62611
3185937;42.11944;19.89972
3185961;40.81806;19.64083
3185963;41.47417;19.65167
3185989;40.26778;19.66917
3186068;41.24528;19.90111
3186071;41.38;19.6875
3186082;42.01528;19.48167
3186084;40.70583;19.95222
3186093;40.975;19.88194
3186103;41.63194;19.92917
3186145;40.59889;19.73472
3186153;40.99528;19.76528
3186155;41.21389;19.79694
3186184;40.53639;19.59611
3186196;40.59444;19.80667
3186208;40.8575;19.75528
3186211;40.7025;19.8025
3315380;41.24583;19.53472
3315384;41.81917;19.64028
3343340;42.16222;19.49667
3343668;41.38306;19.66028
3343744;40.92056;19.84694
3343819;40.7625;19.96139
3343829;40.72667;19.75722
3343997;40.5475;19.84806
3344005;40.45694;19.64361
7932375;42.35734;20.07679
174703;39.63892;45.51111
174704;39.82233;45.04169
174706;39.90832;44.73328
174709;39.83893;44.61951
174710;39.76389;45.33239
174713;39.96515;44.55937
174714;39.88114;44.64917
174716;39.79236;45.36389
174717;39.53543;46.32063
174725;39.91388;44.7251
174726;39.6889;45.46668
174743;39.55826;46.48054
174755;39.79449;44.77508
174764;39.90802;44.66721
174769;39.4367;46.31787
174770;39.87403;44.58678
174775;39.94171;44.57233
174776;39.83612;45.30292
174782;39.55698;45.90727
174794;39.76111;45.17792
174805;39.83069;44.66949
174820;39.97251;44.53565
174823;38.90292;46.24458
174828;39.74731;45.4057
174849;39.50568;46.4361
174875;39.20755;46.40576
174884;39.84168;45.66949
174895;39.51111;46.34168
174904;39.7807;45.34729
174907;39.76392;45.30829
174918;39.27059;46.3572
174931;39.97653;44.52649
174940;39.99157;44.49681
174941;39.53491;46.30732
174942;39.49742;45.97241
174947;39.9779;44.51672
174964;39.95436;44.60229
174965;39.95845;44.59981
174968;39.87327;44.66984
174969;39.85553;44.65832
174972;39.46405;45.97047
174979;39.96144;44.54447
174980;39.87231;45.3501
174983;39.76672;44.8111
174984;39.71668;45.18329
174991;39.83069;44.70569
174997;39.56952;45.94452
175002;39.78607;45.2279
175006;39.73608;45.35553
175007;39.20684;46.5446
391233;39.90008;44.6557
612561;40.65973;43.89032
613075;40.03332;44.18048
616034;40.51111;44.4389
616037;40.56671;44.79028
616039;40.09168;44.39447
616046;40.25848;44.73328
616052;40.18111;44.51361
616053;40.69505;43.74722
616055;40.07233;44.21948
616056;40.20428;45.19209
616060;40.90302;44.63155
616061;40.08893;44.16669
616062;40.16557;44.29462
616065;40.32507;44.48608
616071;40.27508;44.30011
616072;41.12081;45.06381
616076;40.76426;43.77474
616094;40.13068;45.25293
616097;40.02434;44.59038
616100;39.99731;44.58893
616101;41.16838;44.75811
616103;40.55548;44.90832
616108;40.18329;45.73053
616109;40.13348;45.44311
616117;40.57549;45.39769
616119;40.13611;45.33069
616120;40.90698;44.60873
616121;40.34729;44.37512
616123;41.06778;44.39628
616136;40.15959;45.46786
616137;40.4751;45.05011
616138;40.18254;45.63286
616139;40.63348;44.96112
616150;40.18048;44.27228
616158;40.63428;44.22241
616159;40.79849;44.10144
616160;40.53259;44.72025
616174;40.1382;45.19096
616178;41.12072;44.28462
616184;40.06952;44.07788
616187;40.39172;43.87793
616194;41.00995;44.38531
616199;40.83221;44.26731
616202;40.66105;44.01551
616208;40.10712;44.05108
616211;40.46252;44.70709
616213;40.05829;44.38892
616220;41.14693;44.84043
616224;40.84042;43.91582
616230;40.48328;44.38348
616231;40.05548;43.93048
616250;40.5473;44.94171
616255;40.29169;45.13068
616259;41.03531;45.14486
616262;40.6709;43.87231
616265;40.77487;44.2222
616273;40.87043;44.21407
616278;40.18516;44.24331
616288;40.25568;44.58612
616289;40.16388;44.36389
616290;40.03888;44.06671
616291;40.24731;44.41949
616297;40.64026;44.04666
616299;40.35553;44.52228
616303;40.58612;43.94311
616306;40.98248;45.36696
616320;40.26392;44.31671
616328;40.13206;44.00969
616330;41.05321;44.61341
616333;41.17244;44.99917
616340;40.26672;44.65832
616341;40.32233;44.58331
616345;41.18886;44.33336
616350;40.0013;44.59296
616352;40.08612;43.99451
616356;40.02228;44.42511
616359;40.19733;44.3501
616361;40.37793;45.18048
616375;40.14172;45.27087
616383;40.86695;45.34179
616385;40.0639;43.98889
616391;40.75767;43.99274
616396;40.18329;44.25848
616399;40.28607;44.54449
616400;40.13068;44.08069
616401;40.02857;44.55831
616403;40.90534;45.48838
616410;40.83472;44.11108
616411;40.21948;45.76391
616412;40.64376;44.05653
616416;41.20156;44.22877
616417;40.07233;44.29169
616418;40.1814;44.40033
616421;40.6723;43.95831
616424;40.60611;44.65147
616429;40.25293;44.63892
616435;40.06572;44.41913
616438;40.13892;45.30548
616441;40.05829;44.47229
616442;40.83486;43.7779
616445;40.73381;44.68474
616446;40.57507;43.87231
616453;40.84715;43.83938
616456;40.07637;45.25507
616464;40.18726;44.0039
616465;40.93717;44.77142
616471;40.15933;45.23467
616474;40.7882;44.16024
616476;40.81538;44.39344
616479;40.79532;44.27435
616480;40.46676;44.79249
616481;40.5625;43.9389
616484;40.13611;44.24731
616488;40.51947;44.93048
616489;40.45569;45.07507
616492;40.26947;45.14447
616522;40.27789;44.66388
616523;40.30011;44.16107
616530;40.80456;44.4939
616535;40.63721;44.14058
616537;40.93668;45.1821
616554;40.53697;44.41046
616572;40.17048;45.57785
616573;40.33069;44.37793
616576;40.10444;45.28972
616590;40.32507;44.70007
616593;40.24739;44.53511
616598;40.82572;43.95071
616599;40.35398;45.12386
616617;40.15701;44.09192
616620;40.77482;44.54596
616627;40.87877;45.14851
616629;40.49748;44.7662
616631;40.15446;44.03815
616632;40.12231;44.37793
616634;40.77614;44.96847
616635;40.7942;43.84528
616639;40.96715;44.47144
616645;40.12793;44.41669
616646;40.31091;45.67924
616648;40.8046;44.54025
616650;40.1861;44.26947
616657;40.1347;44.78332
616659;40.89255;44.19915
616668;40.03844;44.56369
616669;40.04449;43.94171
616682;40.14587;44.43048
616692;40.5625;44.88892
616697;40.11931;44.73442
616699;40.54026;44.86962
616701;40.39447;44.6861
616702;40.72241;44.71769
616712;40.20412;44.6415
616716;40.16957;45.18337
616719;40.50848;43.82092
616722;40.79028;44.18664
616724;40.05275;44.51259
616729;40.0473;44.4751
616735;40.04449;44.02789
616741;40.01984;44.58376
616742;40.9617;44.65003
616744;40.56497;45.2367
616748;40.22229;44.27228
616752;40.7417;44.8501
616757;40.57028;44.82295
616763;40.83674;44.42494
616769;40.2279;43.87793
616773;41.18118;44.83217
616785;40.40289;44.64447
616786;40.59655;45.35498
616789;40.45831;44.65008
616790;40.31417;44.59333
616791;40.33894;44.27275
616792;40.45569;44.51947
616801;41.20503;44.99967
616802;40.88135;45.38901
616806;40.86763;44.43978
616822;40.01604;44.51889
616823;40.10828;44.01947
616824;40.25153;44.60828
616828;41.24358;44.81737
616835;40.71959;43.82727
616844;40.80312;43.75173
616849;40.00293;44.55829
616850;40.23608;44.28888
616851;40.07507;44.0611
616853;40.14728;44.16669
616855;40.97951;45.25033
616872;40.15008;44.26672
616874;40.12231;45.35553
616877;40.2991;44.36204
616879;40.33069;43.91669
616881;40.2973;44.59869
616882;40.45007;44.60828
616888;40.2973;43.76672
616898;40.16949;44.21393
616912;40.37793;44.6001
616913;40.15289;44.4389
616914;40.0611;44.09448
616915;40.65345;44.04419
616916;40.03963;44.54179
616917;40.7417;43.9043
616918;40.1001;44.09448
616920;40.86039;44.27438
616921;40.14447;44.37512
616931;41.16351;44.87631
616932;40.13892;44.40289
616933;40.04169;44.14728
616935;40.78276;43.80583
616936;40.25095;44.66351
616938;40.05548;44.30292
616944;40.48889;44.3529
616953;40.59323;44.3589
616954;40.09729;44.25293
616955;40.65008;43.98053
616971;40.95442;43.7872
616974;41.09766;44.67316
616981;40.26672;44.6861
616982;40.14954;45.66335
616989;40.78003;43.90027
617002;40.2333;44.25295
617003;40.58195;44.69581
